review,sentiment
trying picture pitch dark angel thinking matrix thinking bladerunner thinking chick play faith angel wearing shiny black leather chick like leave one u get without plot dialogue character decent action budget loud bang hot chick shiny black leather straddling big throbbing bike fanboys dig loud bang hot chick shiny black leather straddling big throbbing bike right br br flashy shallow dreary formulaic passionless tedious dull dumb humourless desultory barely competent live action anime without action indeed life sf way joe fanboy like fact,0
um serious film troubled teen singapore country much knowledge previous wrong impression kid highly disciplined controlled family government well guess wrong like city country also troubled teen also lead surprising rebellious way life drug fight bad language many obvious sign bad boy surprising part film really kid running around causing others trouble rather subtle gayness hidden behind call loyalty bond brother may well originated unconscious gay tendency inside boy though uncommon str guy close friendship watch film closely entering sort gay film festival would surprised may win lot award toward direction,1
every long movie come along awful feel compelled warn people labor day save one soul watching movie great joy br br begin discussion pain starter musical montage every five minute character development every character stereotype swearing guy fat guy eats donut goofy foreign guy etc script felt written movie shot production value incredibly low felt like watching junior high video presentation director producer etc ever even seen movie halestorm getting worse worse every new entry concept movie sounded funny could go wrong gary coleman handful somewhat legitimate actor trust say thing went wrong wrong,0
movie tyrannus gladiator brought back dead summon tyrannus gladiator must brought back dead tyrannus learn hour also called demonicus add much needed depth screenplay call question assumption identity psychology br br spirit tyrannus accomplishes little list killing people saying repetitive phrase latin possessing body college guy us magic mind control helmet college boy willingly put head several point movie take put back br br maria performs oral sex poor man sean willian scott tyrannus wear rollerball glove tyrannus green backlighting reason apparently sitting next cg fire ancient concrete tunnel century like utter misfortune br br movie empty hurt see,0
currently playing german film festival australia thanks peanutqueen especially ariesgemini rundown actor ensemble cast br br australia movie sub titled english french movie often get mainstream release german movie still gather sort commercial audience like bmws mercedes german get right really like film like pq time went quickly lot laugh audience men woman moved speed dating line minute time br br many film overlong one could watched much sort character character development series given time read ariesgemini review reference actor liked work view keeping eye agree actor go onto bigger better thing good character actor fine film see program listed mockumentary mock otherwise felt real quite romantic way br br viva la deutcsh,1
even though one standard revenge price plot film favorite vincent price work gallico quality missing many horror film character likeability watch feel feel frustration injustice cheer go vengeance even though frightens little original fury film go character becomes tragic committed murder must kill cover cover one stomach sink soul go spiral like watching beloved brother turn hood even revenge story old plot device original gallico us trick kill inventive way shame one available home veiwing,1
ok wile e coyote road runner cartoon know wec going set sort trap rr always maim various way certainly happens beep beep predictable guess think cartoon show try harm someone else get harmed sort like daffy duck always try undermine bug bunny integrity bug see around br br overall another classic termite terrace crowd sometimes think really wanted ease cold war tension could let soviet union see looney tune cartoon sure would loved another great one br br p learned jeopardy wile e coyote middle name ethelbert,1
fashion designer trip cat fall pool hitting head something floating surface rather cheesy effect tv movie float body float tunnel ring swirling orange smoke black rigid figure tip view look like mannequin apartment almost thought watching jess franco movie friend revive black arm grab wrist struggle get loose revived remembers everything nasty bruise forearm br br shortly thereafter nearly get hit control car come sidewalk behind halloween decides boyfriend go mexico vacation get surprised find day dead annoyed another american tourist keep following almost drowns br br designer encouraged join group people near death experience experienced tunnel black figure repeated near escape death one anxious also encouraged meet psychic br br doctor tell people call walker name novel based people supposedly died one cause examined prove died another cause thus like continued walking around dying died blame poor record keeping br br watched minute video felt awfully long imagine actually minute version perhaps meant watched two night tv would better watched way one sitting br br read one gary brandner novel floater representative work original writer floater common plot picked kid kill people revenge even variation pretty common picked kid dy kill people year later revenge beyond grave fact point common movie kid practice astral projection drowned float body know closely dead night follows novel walker understand howling movie bear much resemblance novel br br quite slow movie special effect cinematography really held presumably low budget made tv shortcoming lot easily recognizable character actor also feel dated early mid found boring much better low budget movie covering similar subject matter think dated badly sole survivor arguably inspiration final destination movie blow dead night away,0
reviewed video local magazine called greatest achievement history american cinema wholly tongue cheek tw tl remains milius best work sad little opportunity work anymore however tw tl remains striking exposition known american character largely strength brian keith superb portrayal teddy r obviously milius keith admired tr tremendously make two film including rough rider hard fault film level splendid balance action levity relationship serious topic america coming age world furthermore tw tl exceptional appeal across board note stats showing rate best male female clearly candy bergen struck responsive chord woman well men,1
bother see movie probably rate award worst career move major movie star since clark gable laughable playing irish patriot parnell br br inconceivable bergman would choose movie director lucrative hollywood career could choose among finest script director offered time begin script work except note supposed believe polished bergman poor refugee willing anything released refugee camp including marriage poor italian fisherman even love read anna magnani original choice part made lot sense cast luminous bergman proletarian part since love director common sense flew window br br go live poor village men must toil extract meager living sea place obviously hate fit br br friend village priest know suited life poor fisherman bride tell sake love must repress true feeling revulsion accept poverty despair encounter day top volcano always brink erupting drowning hot lava like true heroine bergman revolt misery declaring war everyone else dreary film even go far trying seduce village priest scene would generate laughter pathetic since poor slob husband must lock room keep running away forced use body bribe married man take island sacrifice great man unapproachable willing help escape island misery bother tell end script movie ending plausible rest stromboli even remember seeing late night tv two different ending warned feel brave enough sit king size turkey catch miscast bergman led downfall hollywood next seven year condemned sleeping director still married peter lindstrom none movie made director later married noteworthy except proof career gone berserk kid pretty embarrassing br br soundtrack,0
first heard film patton oswalt talked werewolf lollipop cd said lost classic completely ridiculous lover terrible cinema knew treat br br film hand one weirdest ever seen certainly one weirdest shlock film basically demon took human form year ago woman woman died something demon cried blood blood fell bed bed possessed eats along fruit flower chicken also taste people people range horny teen mayor gangster servant professional orgy thrower also sick guy bed ate put soul behind picture room br br movie let figure plot exciting action death bed take another path basically tell narration exactly happening slow dull murder scene take place also must say everyone eaten bed surprisingly quiet would think bed eating way th grade science fair experiment would sting little guess nerve ending invented br br story wacky direction slow pretty awful set sparse acting fairly painful brother one unintentionally ugliest actor ever seen probably would make great party film alcohol smart ass involved certainly one miss,0
caligula share many attribute fellini satyricon bizarre sight freakishness depiction sexual excess set glory ancient rome fellini first entertaining far much screen time devoted bug eyed rubber faced mcdowell titular role performance far fey campy convincing portrayal jay robinson robe david cain haughton emperor caligula far persuasive believable latter nuanced relief could judiciously provided developing surrounding character fully little cypher one example role macro played guido mannari tremendous screen presence important role mostly left background positive feature credit adroit use prokofiev stravinsky theme music score inclusion distasteful nevertheless accurate action despot two factor far less needed relieve prevailing tedium however,0
real weirdo start another take psycho shower scene campus get crazier several coeds doofy boyfriend head south spring break trouble start drive redneck county ruled homicidal sheriff dean one college cuties wanders wood witness murder sheriff head blown open let rip macon county line time dean stalk trap slaughter witless witness one one tony march target evil shotgun happy dean movie overall tone truly disturbing ending abrupt almost think director ran film also study despair shallow grave must misanthrope misogynist nihilist world,1
movie angel universe pure masterpiece prof make brilliant movie low budget e g american beauty blair witch project director fridrik thór fridriksson give novel englar alheimsins new life white screen movie breakthrough icelandic film making biggest greatest movie done iceland br br music film played sigurrós symbolic film absolutely brilliant recommend everybody able think go see film soon possible disappointed would bet film win best foreign film award next year  globe,1
dolph lundgren star former cop boxer search boston kinky scene find killed brother well thought community however along way learns brother enjoyed kinky sex serial killer blame dolph lundgren good movie fact basis performance one would forget lundgren rise fame involved action role said material give lundgren nothing work fact lundgren completely left dry dreary thriller predictable incomprehensible co star danielle brett also good fact film work best center around chemistry lundgren brett indeed film taken time explore relationship film would fairly decent however movie lackluster action non existent plot given enough exploration much boring b around lundgren investigation brother employer film needlessly gory ridiculous lundgren actually really good newcomer danielle brett film lumber one sequence next make movie particularly disappointing anything else though show underrated lundgren actor br br poor,0
oh dear disappointed movie rip japan ringu well guess u made version well least outright remake sad much enjoy watching filipino movie know great thing come little country believe happen claudine kris big name surprised would affiliated plagiarism aspiring movie maker philippine stoop low make money many movie buff watching movie filipino put enjoying,0
love umberto lenzi cop movie rome armed teeth favorite desert commando pretty much legitimized italian euro war phenomenon managing actually pretty good movie give gun machine guy run around talking tough hard miss br br shame encounter eaten alive cannibal ferox could anybody really one watch sense contract told kind film make assigned cast crew given budget deadline script lenzi went executed film way guy mcdonald fix batch french fry two eaten alive original kind amazing considering feature extensive footage copped three cannibal movie easier enjoy cannibal ferox though much br br let others outline plot fascinated film staged look yet somewhat infamous reputation film sort assault good taste though film exercise bad taste complete title earning scene two pretty supporting lady quite literally sliced eaten alive cannibal film high point problem lenzi let u get good long look cannibal feast scene convincing ring rd season star trek episode complete fake jungle set really gory close shot know anyone else someone slicing piece person eating lie look distressed br br problem film might lot respect lenzi filmmaker could directed anybody cannibal movie convention touched never feel like filmed real conviction try bully ruggero deodato sandbox two director certainly must known either sort juvenile rivalry actual dislike work conscious need upstage lenzi invented cannibal genre man deep river deodato blew away jungle holocaust lenzi fired back eaten alive deodato blew everyone else away superior cannibal holocaust lenzi fired last parting salvo cannibal ferox realistic krazy glu commercial guy superglues hardhat girder hang midair br br film less desperate bit hesitant push viewer abyss everything holy ferox remains sort misguided attempt upstage cannibal holocaust one mish mash interesting jungle adventure crossed jim jones like suicide cult cannibal seem like added afterthought rather reason making film think fan genre better impression film fan lenzi film looking something new formidable director entertaining slave cannibal god adventurous man deep river certainly lack wallop cannibal holocaust combine consideration recycled footage stomach churning scene animal violence misogynistic scene sexual violence stagy wooden methodology film making get end ok jungle thriller two three standout scene umberto lenzi capable much br br gore freak go nut however,0
first thing first movie achingly beautiful someone work cg film lighter compositor visuals blew away every second stunned screen story well okay going set world fire like futuristic blade runner esquire tale fine br br say felt voice acting particularly bland detracted movie whole saw cinema english hoping french version floating around somewhere br br definitely worth seeing,1
hey expect form low budget movie although seen dahmer say following medium put jeff pretty accurate depiction studied jeffrey dahmer case learned man low budget movie show mentality serial killer get past gore see underlying story sick mind loved movie brace low budget blood story seen eye killer action thought childhood arrest favorite line bothered look back seat might saved lot life enjoy,1
understand movie released looked like something show mate borrowed mum handycam bought australian work video store uk thought aussie film made store bad boy wrong br br anyone writes good comment movie either lying maker film br br picture bad sound horrible acting oh acting worst acting history film br br make embarrassed offended used word aussie title proud australian movie seen country may give people wrong idea br br please anyone read seen movie take time find aussie movie watch could choose one would better one br br could made better film took camera filmed hour ate film waited pas body threw came television offence br br watch film,0
like sci fi cartoon however robotboy appeared canada late watched premiere inevitably appalled character generic stereotypical really need make african american man wear tiger stripe print clothing speak jamacian accent asian character vibrant yellow squinting mother big thigh chest constantly complain point thing become unrealistic predictable gross sometimes disturbing heavy similarity even stab astro boy allow explain dub name young robotboy astro kamikaze tenma constantine shadow gu abercrombie tommy alejo lola zoran kennedy moshimo shay brief resemblance life teenage robot star war teenage mutant ninja turtle kamen rider sailor moon co afoot mention abundant racial gender stereotyping even get started innuendo say hidden quite dirty seriously even try watching especially like astro boy,0
film fails every count start pretentious striving significant failing miserably script banal extreme nobody time said anything remotely interesting impossible care character knightly self regarding waste time whilst sienna miller waste time bit soldier went war cliché even film atonement used use second world war backdrop cliché bomb sheltering tube station etc employed import bit much needed drama anybody thought moment film worth making quite beyond comprehension yet another case let get costume looking authentic never mind story script acting,0
movie could lot potential certainly today technology one would expect real special effect movie made special effect alone course acting needed film lacked br br first let say upset following bible movie take artistic license want know story moses read bible seen movie follow true story fact fact look movie artistic quailities br br viewing movie inevitably compare version fails miserably heston brenner presence became role see br br even compare standing movie rushed part scene developed becomes boring br br advice skip watch campy far away better movie,0
would highly recommend movie certainly shall personally recommending friend family abroad excited anticipation pre ordered online enjoyed much february march well worth wait first go see cinema nothing quite like cinema experience cinema made movie insist local cinema put went see seachd inaccessible pinacle tonight london really impressed marvel truly beautiful film set scottish highland laugh cry moved may different way intrigued story within story revealed amazed revelation br br movie scottish gaelic english subtitle let detract speaker gaelic starting son many people tonight spoil u manner mean superlative suffice photography superb cgi movie better true photography script skilfully subtly written many layered plot weave magic art ancient storyteller music time rousing time haunting always adding atmospheric ambiance acting behold actor true weaver delightful yet profound film particularly two main actor padruig young padruig elder true bard ever carried heavy load direction well watch richard producer responsible raising funding hiring key personnel arranging distributor task well done hope make sure distribution go community abroad gaelic community uill without could happened told movie made low budget would know think might well might lacked money made richness heart warmth co operation local scottish gaelic community br br heartfelt thanks concerned making sponsoring seachd mòran taing many thanks gael world world gael,1
saw australian film year ago never forgotten movie show horror war way hollywood usually gloss relationship soldier two warring country highlighted difference culture ultimate knowledge end really different inside find type copy buy rent disappointed awed,1
winter approach state owned broadcaster abc decided reason partial jane austen festival sunday night commenced twelve year old movie length version emma last sunday recent version three novel persuasion northanger abbey mansfield park come br br curious thing production e television network script ever reliable andrew davy appeared almost simultaneously two much bigger budget movie version one starring gwyneth paltrow clueless modernized version starring alicia silverstone transported plot beverly hill perhaps result even kate beckinsale lead production sank without trace br br general rule much lost novel shrunk fit feature movie length adaptation one tends enjoy remember adequate room develop story character outstanding example brideshead revisited minute episode back compare ordinary movie length version pride prejudice brilliant six part tv mini series novel filmed page page novel often good one adapt wonderfully film atonement recent example novel jane austen sort need time space exert full charm br br given shortcoming type adaptation production ok kate beckinsale give emma right mix self assuredness vulnerability mark strong forthright mr knightly reminded jane tended recycle character  knightly articulate version moody mr darcy p p samantha morton rather limp harriet prunella scale got blabbermouth miss bates perfectly  sybil fawlty speed bernard hepton emma feeble father also excellent saw damp countryside mud poverty well posh interior case anyone thought particularly idyllic age everybody br br even though condensed adaptation oddly slow place  conversation rather stilted even allowing formality time look film sure might due use reaction shot br br like filmed period stuff perfectly nice example compare well paltrow version anyway come,1
one funniest romantic musical movie ever definitely worth renting buying especially taste older style cinematography br br animal song alone make smile watching movie definite must madonna fan,1
clearly rating suggest compare classy horror like argento low budget drive fare department truly classic lack money show anyone care much acting adequate rather professional make realistic unlike many movie low budget one drag moment crap may non stop crap face crap although inevitably bit campy time must see anyone idea talking time quite delirious crazy little film filled crazy character clearly made fun fun indeed watch,1
every movie thirty dated watch john ford movie would seem dated watched others e grand hotel comparatively modern melodrama ford always hard sell someone nobility abe joads always emphasis heavy badness always poorly crafted awkward obvious script exception rather belabored device deliver sentiment sentiment going br br ford make appreciative lincoln make wonder state ever settled population complete moron depicted ford went make decent movie dated anything bad feel entirely false br br henry fonda fake nose bizarre one illinois would pronounce trailing say shonuff,0
gene hackman get busted prison nameless government agency want assassination given course hackman proficient skill job br br nobody tell anything though given audience given bit piece information supposed suspenseful instead annoying boring br br hackman go mission getaway messed guy top mysterious entity order everybody dead cover everyone cast dy end really care br br one reviewer pointed film originally twice long almost three hour got chopped quite bit maybe something really lost translation tend think mercy act audience br br talented cast people like richard widmark candice bergen mickey rooney eli wallach edward albert thoroughly wasted crime br br never find federal agency fbi cia dea even irs,0
saw sweeney todd broadway starred george hearn featured cast principal appeared national touring company production videotaped tv los angeles last night watched new dvd release los angeles production although owned videotape many year production performance could hardly better original tape age showed audio video quality modern standard even newly pressed dvd nevertheless still give greatness work george hearns angella lansbury startlingly wonderful performance even today memorable recollection live musical theater performance hearn rendition friend drip ruby brrr,1
landscape battle open escaping prisoner snowy field full fence rather funny movement accompanied vivaldi four season touching opening soon enough learn know prisoner mob also treated humouristic burry man alive protagonist stop moment soon engaged finding book turndowned camp caring neighbour br br rest film set american camp prisoner released kind semi freedom semi camp perfect set study war criminality american camp polish nationalism catholisism grief human misery general br br film make important turn come woman film change light colour temper time turn prisoner slave holocaust think main underlying political theme film must mankind treatment jew world war nazi extermination mankind letting happen even forcing europe war emotional level film grief problem letting grief come environment make grief difficult difficult share grief people different experience br br film carpet underlying contradiction humour irony sudden beauty couple time film gypsy prisoner play harp emotional tune brutally rejected filmatically speaking protagonist example pick important essence film style theme come humour comic protagonist constantly loos find back glass crowd hay stack etc br br hard understand spielberg respect wajda see film great treatment light compared spielberg best grunwald intermezzo speaks narrativly brings film camp filmatically brings film dream eternity profound beauty anyhow also another scene let go without comment christian supper undoubtly ironical simultaneously deeply religious see transsubstantiation moment everybody falling knee protagonist saved isolation priest serve comic altar boy bell mocking scene also give emotion love nina get bread sun light fall upon bell ring spheric peak moment film br br main actor excellent role olbrychski perfect wajda protagonist doubting reflecting mind unable put aspect mind emotion life beautiful celinska great body acting debuting character unable express inner proud movement br br try describe everything often unable take nothing consideration wajda manages film either moving deep beautifully shot pay attention life society particularity moment joy one moment irony second moment grief third moment nothing fourth br br least two reason pay attention wajda film period first remarkable free expression deep political impact country first overthrow communism twenty year later second development filmatic narrative language kusturica rose grandeur,1
recent boom dating show u television screen reached fevered pitch since first episode bachelor unsuspecting audience since subjected countless clone variation including bachelorette joe millionaire love money execrable married america hoping cash trend simultaneously tap exploit new demographic bravo unleashed disastrous boy meet boy upon world may mercy u br br premise simple designed light hearted eligible gay man courted number suitor eliminated show show one left twist half men actually straight much big deal inherent viciousness scenario kick hearing pay end show gay man pick straight man disguise straight man win cash prize gay man get nothing least nothing parting gift pat back hearty round embarrassed well thanks playing br br like equally painful queer eye straight guy another bravo program show another example stereotype run amok make even worse though fact straight men playing stereotype cash producer show believe put enough hair gel man hair dress abercrombie fitch pair designer sandal strip body hair fat voila gay equivalent putting white performer blackface offensive u like genuinely gay dress act like implies gay variance chance individuality behave like real people like stereotype never mind fact bank suitor sorely lacking kind diversity gym toned white look far scrubbed cleaned br br another example instead fostering acceptance gay dynamic individual capable variance change hollywood taken stereotype run way bank feel genuinely dirty watching show show gay man see unabashed parade soft core pornography masquerading legitimate television,0
movie far worst movie ever endure believe tried pas serious movie bad even laugh pathetic attempt entertain want cheesy horror laugh rent dr giggle instead,0
columbo episode one better perhaps one personal favorite cast includes rosemary baby john cassavetes maestro wife played blythe danner gwyneth paltrow mom mother law played myrna loy one america greatest leading actress film time anyway disagree anybody criticizes film episode one favorite excellent cast superb job performing love watching columbo beloved dog never name series time episode focus classical music hollywood bowl one l attraction course columbo becomes interested classical music anything else involving crime,1
columbo got directed steven spielberg early point career nothing sensational small hint great thing come spielberg seen movie movie basically style spierlberg movie tv work mean character tend show quirkiness talking columbo character alone kind character quirkiness perhaps best seen spielberg movie jaw small hint typical early spielberg element call movie work fine example rising director star bad course said earlier also anything sensational br br movie began really well promising fine opening always murder occurred movie became sort slow also dull watch dull mostly columbo movie book real memorable moment dull boring movie watch br br murder quite ingenious concept crime story writer murdering writing partner showed great interesting potential story however really explored possibility least feeling movie left br br movie still good one watch nevertheless thanks character jack cassidy think smarter columbo due mystery crime writing experience try give kind possible hint leading away course columbo know better number one suspect first moment usual play game along br br movie good overall style us fine camera position editing funny see also mostly consistent spielberg later work especially camera angle br br fine perfectly watchable columbo movie let name spielberg attached rise expectation highly br br,1
day ridley scott one top director producer command huge sum helm movie especially since film like alien gladiator blade runner credit partial list credit obvious amazing talent however watch early effort made film school probably hard time telling destined greatness although nice camera work style film hopelessly dull uninvolving however considering meant general release training ground disposed looking charitably hence score br br way film part cinema european short dvd dvd short great though contains man without head copy shop rabbit wasp amazing dvd lover short film well worth buying,0
normally glutton poor movie thing stunk br br watch movie br br terrible effect little humour hell point making movie gore speak acting speak br br could manage minute rat dropping movie rare br br something positive say drivel cover art ok pretty sure movie ending even tho make br br rat unorganized blew line constantly lacked intensity seemed going pace paycheque actor worse,0
movie much like flashdance know dance flick jennifer beals film probably boring film ever seen since even bad enough funny g jane much better film say much demi moore sweat lot high music get see fight everything certainly engaging really think idea behind film kind interesting script clichéd ridley scott anything well like said better flashdance,0
watched love life holiday filmed film festival florida lovely surprise find british film derivative exploitive beautiful romantic comedy change charm pant audience prepared sit back enjoy gentle pace film transition scene found bit distracting whole think love life winner ruby dust one family pleasant change see british film teen audience littered four letter word try see,1
watched film twice think quite good limited equipment used create film filmed dr heyerdahl explains theory migration south american pre colubian indian polynesia island way raft fell large balsa tree documentary follows dr heyerdahl crew select balsa tree equidor float river pacific assembly peru launch day sea adventure testing strength primitive raft surviving mean available native era see real adventure,1
definitely one weaker series carry film lack usual fun sparkle even cast seem embarrassed poor dialogue time came series terminal decline boy show coming fresh series avoid one till near end,0
husband got done watching movie expecting good really astonished great story line usually good figuring twisty plot one loved going watch take back might even buy,1
movie scary moment great use music film angle build suspense obvious director ethan wiley scriptwriter ellary eddy waste time researching subject matter also make question claim exorcism scene overseen genuine catholic bishop br br amongst many inconsistency br br jacob roman catholic priest first meet outside church wearing academic robe clericals rather typical alb chasuble surplice academic robe commonly worn protestant minister liturgical denomination roman catholic priest br br jacob priest quote obscure disturbing scripture angel taking weapon attribute st paul verse st paul writing neither bible even find gnostic scripture br br jacob tell bishop believe demon possession turn request study exorcism complete later day within minute talking possessed isabelle sure possible little unrealistic see father damien priest psychologist original exorcist bit realistic portrayal skeptic turned believer br br miguel former priest turned farmhand first try exorcism isabelle quote scripture quote back say see know psalm corrects psalm wrong br br miguel former priest got done performing exorcism making sign cross calling name christ applying holy water etc tell jacob believe church believe god maybe conflicted jacob enlists put home made vestment another go anyway br br miguel former roman catholic priest cross backwards eastern orthodox style hispanic roman catholic used priest crossed forehead sternum left side right side chest br br read little side story get notion satan messing whole family isabelle even end hard say sure anyone really guilty image head demonic trickery except sheriff pretty clear guilty br br positive side isabelle creepy opinion best part whole movie liked plot twist claire br br sure movie meant serious spoof br br listening running commentary cameron daddo ethan wiley inclined believe joke,0
every great gangster movie current human drama expect emotional story guilt retribution despair scarface tale ferocious greed corruption power darker side fabled american dream br br anybody complaining cheesiness film missing point superficial character cheesy music dated fashion fuel criticism life diabolical excess nothing life character really matter human level least fact film practically borderline satire ironic considering gangsta rapper positively inspired lifestyle tony montana br br brian depalma strongest directorial effort occasionally excellent well handled particularly memorable finale frequently sink sloppy misled thankfully supported strong script oliver stone probably good therapy considering coke habit tackling time theme consistent focus primarily life tony montana evolution character consumed greed power dialogue also excellent see sawing comfortably humour drama many stand line since wormed way popular culture one form another br br cast help make well really pacino film one earlier less subtle performance something much common nowadays world entirely separate michael corleone frank serpico yet watchable ever entertaining intentionally top form hard imagine another tony montana seeing film possibly one mimicked performance ever pfeiffer stood dull uncomfortable first viewing come realize play part bored little wife exceptional effort unfairly misjudged supporting player good particularly paul shenar suave alejandro sosa br br powerful occasionally humorous sometimes shocking continually controversial scarface one film eighty whatever might mean essential accessible gangster flick pop culture landmark,1
found movie really hard sit attention kept wandering tv far romantic movie go one worst seen bother,0
want cynical pedantic could point opening raf lancaster bomber mortally wounded nd may somewhat unlikely since german air defence lively adolph hitler day movie viewed cynical audience guess character killed literally last hour war add poignancy fact survived second world war fully appreciate intellect beauty soul powell pressburger masterpiece scene heaven painfully twee viewed today view movie context made raf bomber command lost men war number america lost nam shorter period far far smaller pool active combatant atheist fox hole doubt lost relative conflict view material atheism sensible thing richar attenborough young pilot look awe sight many war hero must openly wept scene remembered much missed comrade survive war also bare mind despite losing several million people seems people germany passing pearly gate obvious nazi go heaven br br plot dashing young pilot peter carter arguing life front celestial court much appeal subtext see matter life death highly political visionary film lament end british empire replaced american ambition little thing show film made people aware american history culture one ethnic mix america even today many briton think usa overwhelmingly composed white anglo saxon protestant fact american white european film rightly contains scene multitude different race confess american peter judged abraham farlan anglophobe first revolutionary killed british force american war independence special relationship britain america special relationship powell pressburger know history come britain america obviously know future br br remember watch movie mind past mind present strange beautiful poignant clever film would never ever work made last year imagine story set revolved around british soldier killed iraq,1
approach film talking animal care every wonderful one like babe get equally poor one like dreadful remake homeward bound incredible journey case cat dog great idea film living potential heard paulie premise wisecracking parrot exactly fill confidence found film pleasant surprise manages sneak way heart without realising br br russian janitor misha vilyenkov tony shaloub get job research laboratory one day hears singing coming basement investigates find parrot cage singing little heart misha becomes fascinated bird especially turn parrot sing talk phrase either parrot actually make conversation br br parrot called paulie voiced jay mohr recognises fellow castaway misha wondering world wise bird ended dusty basement misha convinces paulie tell life story began baby care marie five year old girl stutter two became bird feather ok bad pun br br marie parent became concerned close friendship bird considered sending away finally marie nearly injured fall teaching paulie fly desperate reunited paulie begin long journey across america includes diverse number new owner flying great distance even ending behind bar cage br br paulie one number talking animal film released dreamworks late although afforded recognition box office success babe paulie succeeds quite level occasional work striking intelligence br br jay mohr stand style acting well suited part paulie never play part smug even bit smart aleck paulie worldly also naive way br br lived rather sheltered life marie taken away fend first time fall hand different owner make promise paulie reunite marie belief promise broken time br br paulie admittedly little episodic follows eclectic people paulie end slowly get brought closer closer marie first wind pawn shop adopted ivy gena rowlands kindly woman teach meaning manner sympathises paulie situation drive rv across america find marie br br paulie occasionally touching film scene ivy best wonderful moment paulie perched shoulder singing tom jones number way instills need hope great dialogue quite well written even thought provoking br br thing life put think gonna later real thing ivy taught gotta live like may later br br scene ivy pass away en route leaving paulie alone heart rending moment sequence pluck courage fly first time across grand canyon soaring majestically beautifully composed scene stay hour film br br despite occasional sad moment plenty laugh paulie fall group performing parrot spanish outdoor restaurant animatronic effect really excellent four bird perfectly choreographed dance number paulie even get romance dashed fall petty thief played mohr well may complaint soon get comfortable one situation film move paulie another br br scene paulie taught steal money atm machine funny little disturbing amazed dreamworks granted chance include scene kid film paulie diamond robbery mission impossible caught act shipped lab animal testing remained ever since br br story finally come full circle lab misha vow help paulie course find marie final revelation scene shocking intensity left numb several minute paulie may never get longevity babe believe equally brilliant film laugh flawless effect surprising intelligence br br minor gem,1
named everybody love sebastian rural go nowhere town high school junior senior seemed flip flop one weird hair leo like good look big plate full issue step dad announces definite plan sex change operation upon mom call marriage quits sebastian called f word everyone mother kissing around various girl getting high ready whip supermarket saving strawberry prostitute clutch ruthless pimp br br sebastian buddy make eddie haskal look like choir boy bad association get much worse sebastian seems go harold suicide attempt record although admit suicidal tendanccies apparent reason genius level sat scoring sebastian must graduate year early although clue future want attend college give nonsense br br film look week life someone pretty messed final scene suggests thing alright although left entirely viewer br br maker film seem bank solely undisputed appeal attractive male lead story leaf lot desired looking gorgeous kid next exactly satisfy lackluster production value measure film independent otherwise low budget weak story need pretty face carry result project forgettable insult intelligent cinema fan,0
woman cannot strong character movie without sleeping leading man campaign manager movie dream leading tom sellick white house think earth must affair added nothing plot served demean successful woman value tidbit cute slept husband scene br br also people made movie watched national convention spoofing airing two major political convention served highlight total ignorance nomination selection process,0
may longest attention span second movie refused see way even bought dvd classic status br br first thought director playing big joke kept waiting resolution something laugh something keep interest resolution never came rather writing laughably amateurish movie dragged felt disjointed like someone cut tv series feature length academy must drug nominated movie less eight oscar br br repeat second movie refused watch way first exterminator hope give indication bad really,0
basically skimmed movie enough catch watch plot tell truth kind boring spot make sense reason watched movie first place see chace crawford hot movie hair kind weird still hot br br however despite hot chace really make film guess plot bad really threw fact cuss like every sentence hard express anger without saying f word every time cussing annoying whole flashy camera shaking thing gave headache br br although plot ok found film bore dramatic cut scene chace lol anyways worth renting unless die hard fan specific cast member like oh yeah cast hot girl hot chace best,0
nominated oscar worst script ever opinion decent story rediculous acting lousy humor every mean possible little self respect please waste time seeing movie although u see actor act leaf dumber watching precious braincells killed watching crap br br warned u br br see movie,0
yes might historically accurate actually soldier th rota killed yes mistake exaggeration bended machine gun come history lesson afghanistan never conquered anyone educated russian officer would know history much better take example british campaign afghanistan yes multi million dollar hollywood style special effect strongest point showing soldier life relationship feeling best friend killed front eye opinion ya rota really good job showing thing br br movie weakness opinion appears one strongest russian movie past year br br,0
st watched  dir robert elli miller emotional christmas fluff really get specific enough explain real story happened factual based incident man wrongly put jail trying get job family make christmas happen three kid family run away home trek washington c enlist president united state herbert hoover trek provides side story like positive encounter hobo puppeteer make story kind like disney animal run movie quite fit ending detail given president helped family another downpoint movie opinion movie eventually bring tear take long get movie supposed original tv movie according imdb obvious fade out make look way  sure information accurate simple movie could complex happy christmas like story blandly played without lot substance,0
